tweet_text,username,mentions,date,image,link,quote,reply
SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS SHOTS,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,StixilFox,2019-09-18 09:55:00,False,https://web.archive.org/web/20190918174120/https://twitter.com/nekrovevo/status/1174366277755785216,False,True
FOR THE UWU,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,deserthyena,2019-09-18 10:11:00,False,https://web.archive.org/web/20190918174258/https://twitter.com/nekrovevo/status/1174370310134497281,True,False
FAT FACTS,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,WinterDutchie,2019-09-18 10:00:00,False,https://web.archive.org/web/20190918175539/https://twitter.com/nekrovevo/status/1174367640036368384,True,False
loving this new iPhone @Apple great phone :),🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,,2019-09-18 11:07:00,True,https://web.archive.org/web/20190918181452/https://twitter.com/nekrovevo/status/1174384529655549953,False,False
dont make me attack you with my s t i c khoes,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,,2019-09-18 08:48:00,True,https://web.archive.org/web/20190918181732/https://twitter.com/nekrovevo/status/1174349476393209857,False,False
hoes mad,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,Untokurd,2019-09-18 11:38:00,False,https://web.archive.org/web/20190918184213/https://twitter.com/nekrovevo/status/1174392177092263936,False,True
reported,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,CrusaderJackson,2019-09-18 15:09:00,False,https://web.archive.org/web/20190918221337/https://twitter.com/nekrovevo/status/1174445243761971200,False,True
whore,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,CrusaderJackson,2019-09-18 15:10:00,False,https://web.archive.org/web/20190918221345/https://twitter.com/nekrovevo/status/1174445662357712901,False,True
Thanks for the chance :),🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,ALRadeck,2019-09-18 15:06:00,True,https://web.archive.org/web/20190918221817/https://twitter.com/nekrovevo/status/1174444587873529856,False,True
WAIT I THOUGHT U WERE A SENIOR LMAOOOOOO,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,that_otter_boi,2019-09-04 18:41:00,False,https://web.archive.org/web/20190918222328/https://twitter.com/nekrovevo/status/1169425319612125184,False,True
IDK I THOUGHT U WERE OLDER THAN ME AND YOURE NOT,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,that_otter_boi,2019-09-04 18:42:00,False,https://web.archive.org/web/20190918222359/https://twitter.com/nekrovevo/status/1169425645379579904,False,True
bet,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,CrusaderJackson,2019-09-18 15:11:00,False,https://web.archive.org/web/20190918222405/https://twitter.com/nekrovevo/status/1174445957406019586,False,True
proof,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,Untokurd,2019-09-18 15:19:00,False,https://web.archive.org/web/20190918222413/https://twitter.com/nekrovevo/status/1174447943702568960,False,True
become a fellow whore in the palace of purple :),🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,,2019-09-18 15:22:00,False,https://web.archive.org/web/20190918222419/https://twitter.com/nekrovevo/status/1174448546621247488,False,False
"i just got weird looks on the road for playing ""The Real Slim Shady"" as loud as possible.i feel harassed",🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,,2019-09-04 18:44:00,False,https://web.archive.org/web/20190918222654/https://twitter.com/nekrovevo/status/1169426162784690176,False,False
im being attacked @Untokurd @CrusaderJackson,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,,2019-09-18 15:17:00,True,https://web.archive.org/web/20190918223103/https://twitter.com/nekrovevo/status/1174447302448017409,False,False
IS THAT A L U L U L E M O N BAG,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,FurFest,2019-09-18 15:06:00,False,https://web.archive.org/web/20190918223140/https://twitter.com/nekrovevo/status/1174444718626766848,True,False
facts XD,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,Anubiseyes,2019-09-04 18:52:00,False,https://web.archive.org/web/20190918224403/https://twitter.com/nekrovevo/status/1169428178206482432,False,True
Proof of bad words?,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,Untokurd,2019-09-18 15:21:00,False,https://web.archive.org/web/20190919013227/https://twitter.com/nekrovevo/status/1174448352932446208,False,True
mixer has entered the chat pt. 2,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,GundamIsHere,2019-09-18 19:07:00,False,https://web.archive.org/web/20190919021849/https://twitter.com/nekrovevo/status/1174505375493574656,True,False
me and @appurrently are having a racewhoever can hit 1k followers on twitter firstwe havent decided who gets what but yeahelp a yeen out ;),🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,,2019-09-18 19:30:00,False,https://web.archive.org/web/20190919023708/https://twitter.com/nekrovevo/status/1174511065532530688,False,False
bitch excuse me,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,appurrently,2019-09-18 19:32:00,False,https://web.archive.org/web/20190919024012/https://twitter.com/nekrovevo/status/1174511484593795072,False,True
ALMOST 1/5 THERE CMON GUYS DONT SLOW DOWNFOR THE UWU @FoxWithGuitar,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,NekroVEVO,2019-09-18 19:38:00,False,https://web.archive.org/web/20190919024825/https://twitter.com/nekrovevo/status/1174513018748592128,True,False
do a reveal when u secure the bread,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,YeenItBefore,2019-09-18 19:45:00,False,https://web.archive.org/web/20190919025011/https://twitter.com/nekrovevo/status/1174514852892528640,False,True
go to zumiez thooo,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,YeenItBefore,2019-09-18 19:44:00,False,https://web.archive.org/web/20190919025332/https://twitter.com/nekrovevo/status/1174514636936269824,False,True
i just copped this onetheyre an amazing brand,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,YeenItBefore,2019-09-18 19:41:00,True,https://web.archive.org/web/20190919030126/https://twitter.com/nekrovevo/status/1174513851867394048,False,True
theyre icy af i love themcomfortable and everything tbh,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,YeenItBefore,2019-09-18 19:39:00,False,https://web.archive.org/web/20190919030143/https://twitter.com/nekrovevo/status/1174513320235163648,False,True
store XD,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,YeenItBefore,2019-09-18 19:45:00,False,https://web.archive.org/web/20190919030305/https://twitter.com/nekrovevo/status/1174514891438227456,False,True
wrong,🏳️‍🌈𝐍𝐄𝐊𝐑𝐎ツ🏳️‍🌈,HyenaVibes,2019-09-05 05:01:00,False,https://web.archive.org/web/20190919134317/https://twitter.com/nekrovevo/status/1169581234315358208,False,True
